_id,user_id,account_id,submittedTime,currentTimeString,responses,verifyRadios,socialRadios,tweetRateRadios,fairnessRadios,entityRadios,fearRadios,opiniatedRadios,accounts-importance,network-importance,tweets-importance,geo-importance,entity-importance,confidence,commentBox
59821ad54af77f194acad49f,TD-17,04,1501698774447,2017-08-02T18:32:54.447Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '3'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '6'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'Every single tweet was about Trump and the headlines seemed very sensational.'}]",fake,0,1,0,1,0,1,3,7,6,6,5,7,Every single tweet was about Trump and the headlines seemed very sensational.
59821b664af77f194acad604,TD-16,04,1501698920067,2017-08-02T18:35:20.067Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'Tweet timeline was not consistent, Only talked about Trump or Obama. Only was connected to Trump.'}]",fake,0,1,0,1,1,1,6,5,6,2,6,7,"Tweet timeline was not consistent, Only talked about Trump or Obama. Only was connected to Trump."
59821c0b4af77f194acad716,TD-17,02,1501699084818,2017-08-02T18:38:04.818Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'Tweets avoided bias or sensationalized headlines.'}]",real,0,0,1,0,1,0,5,4,7,4,5,7,Tweets avoided bias or sensationalized headlines.
59821c524af77f194acad76d,TD-18,02,1501699156079,2017-08-02T18:39:16.079Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '-1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '2'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': 'By reading the tweets I think this kind of biased opinions is ok. And also the Anger, Neg, and Fear for this account which I think are good predictors looks good.'}]",real,1,0,-1,0,1,1,6,6,6,1,2,6,"By reading the tweets I think this kind of biased opinions is ok. And also the Anger, Neg, and Fear for this account which I think are good predictors looks good."
59821caa4af77f194acad81c,TD-17,39,1501699243366,2017-08-02T18:40:43.366Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '3'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': 'A lot of the tweets were not even news but simply them stating their opinions about a variety of issues.'}]",fake,0,1,1,1,0,1,5,2,7,3,6,6,A lot of the tweets were not even news but simply them stating their opinions about a variety of issues.
59821cc54af77f194acad85c,TD-16,39,1501699271916,2017-08-02T18:41:11.916Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': 'This account could just be someone who does not tweet often at all. '}]",real,0,1,1,1,1,0,5,6,6,4,3,5,This account could just be someone who does not tweet often at all. 
59821d384af77f194acad8e9,TD-17,48,1501699385282,2017-08-02T18:43:05.282Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '7'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",real,1,1,0,0,1,0,5,6,7,7,3,7,
59821d3a4af77f194acad8f2,TD-18,04,1501699388875,2017-08-02T18:43:08.875Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '-1'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': 'This person is only talking and critiquing Trump. So, I thought that it could be a attack kind of account. '}]",fake,1,0,-1,1,1,1,6,7,7,1,5,5,"This person is only talking and critiquing Trump. So, I thought that it could be a attack kind of account. "
59821d8d4af77f194acad9ec,TD-16,48,1501699470195,2017-08-02T18:44:30.195Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'Bias was high, fairness was low. '}]",real,1,0,0,0,1,0,6,7,7,2,6,7,"Bias was high, fairness was low. "
59821de74af77f194acadab8,TD-17,56,1501699560826,2017-08-02T18:46:00.826Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '7'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,0,1,0,1,0,4,6,6,7,4,5,
59821e35a8e6071b0c8c3e0a,TD-18,39,1501699639862,2017-08-02T18:47:19.862Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': 'This account is not targeting any important (known) accounts so I thought that this could mean that this account belongs to a kind of person not trying to attach him/her self to them.'}]",real,0,1,0,1,1,1,5,7,7,1,6,5,This account is not targeting any important (known) accounts so I thought that this could mean that this account belongs to a kind of person not trying to attach him/her self to them.
59821ed5a8e6071b0c8c3f5d,TD-18,48,1501699799579,2017-08-02T18:49:59.579Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': 'This account looks like an organization rather than an individual account.'}]",real,1,0,0,0,1,0,6,6,7,1,4,6,This account looks like an organization rather than an individual account.
59821ef7a8e6071b0c8c3fc4,TD-16,83,1501699833300,2017-08-02T18:50:33.300Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '3'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': ""They didn't seem very opinionated and were very angry which made me question. However, they were not extremely consistent and were networked with a few different real and fake accounts which also made me question. ""}]",real,1,0,0,0,1,0,5,5,3,2,6,4,"They didn't seem very opinionated and were very angry which made me question. However, they were not extremely consistent and were networked with a few different real and fake accounts which also made me question. "
59821ef7a8e6071b0c8c3fc8,TD-17,83,1501699832754,2017-08-02T18:50:32.754Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '6'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': 'Although there was a high rating of anger, it seems as though none of the tweets expressed any anger or high bias.'}]",real,1,0,0,0,0,0,6,5,7,6,3,5,"Although there was a high rating of anger, it seems as though none of the tweets expressed any anger or high bias."
59821f68a8e6071b0c8c40b2,TD-17,71,1501699945604,2017-08-02T18:52:25.604Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '7'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,0,0,0,0,1,0,5,6,7,7,4,6,
59821f68a8e6071b0c8c40b4,TD-18,56,1501699946777,2017-08-02T18:52:26.777Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': 'This account looks like a news agency.'}]",real,0,0,0,0,1,0,5,4,7,1,4,6,This account looks like a news agency.
59821fdea8e6071b0c8c41ce,TD-16,71,1501700064867,2017-08-02T18:54:24.867Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '6'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,0,1,1,4,7,4,6,6,5,
59822008a8e6071b0c8c4214,TD-17,59,1501700105443,2017-08-02T18:55:05.443Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '4'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': 'Conspiracy theorist?'}]",fake,1,1,0,1,0,1,4,6,7,2,4,7,Conspiracy theorist?
5982201aa8e6071b0c8c426d,TD-18,59,1501700125061,2017-08-02T18:55:25.061Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '4'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '3'}, {'name': 'commentBox', 'value': ''}]",real,1,1,0,1,0,1,4,4,6,1,6,3,
5982208fa8e6071b0c8c42f9,TD-16,59,1501700241691,2017-08-02T18:57:21.691Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '2'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,1,1,0,1,1,0,7,2,6,4,5,6,
59822126a8e6071b0c8c43b0,TD-18,71,1501700392977,2017-08-02T18:59:52.977Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '2'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,0,1,0,5,5,4,1,5,2,
59822173a8e6071b0c8c4426,TD-16,56,1501700469250,2017-08-02T19:01:09.250Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '4'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': 'opinionated was right at the middle. '}]",real,1,1,1,0,1,0,5,4,4,5,6,6,opinionated was right at the middle. 
598221fea8e6071b0c8c448d,TD-18,83,1501700608273,2017-08-02T19:03:28.273Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '-1'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '-1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '-1'}, {'name': 'opiniatedRadios', 'value': '-1'}, {'name': 'accounts-importance', 'value': '3'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '2'}, {'name': 'commentBox', 'value': 'Anger and Fear measures suggest that this account could be a fake one.'}]",fake,-1,1,-1,0,-1,-1,3,5,6,1,5,2,Anger and Fear measures suggest that this account could be a fake one.
59836c4ea8e6071b0c8c456e,TC-18,02,1501785170273,2017-08-03T18:32:50.273Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,0,1,0,7,6,5,5,5,7,
59836d20a8e6071b0c8c469c,TC-18,04,1501785380128,2017-08-03T18:36:20.128Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '6'}, {'name': 'entity-importance', 'value': '5'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,0,0,1,1,6,7,6,6,5,6,
59836df6a8e6071b0c8c479e,TC-18,39,1501785594870,2017-08-03T18:39:54.870Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",real,0,1,1,0,1,0,6,6,6,5,6,6,
59836e85a8e6071b0c8c481c,TC-18,48,1501785737651,2017-08-03T18:42:17.651Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '7'}, {'name': 'commentBox', 'value': ''}]",real,1,0,1,0,1,0,7,6,6,5,6,7,
59836f2ea8e6071b0c8c48ca,TC-18,56,1501785906130,2017-08-03T18:45:06.130Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '7'}, {'name': 'network-importance', 'value': '5'}, {'name': 'tweets-importance', 'value': '5'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,1,0,1,7,5,5,5,6,5,
59836f9ea8e6071b0c8c4951,TC-18,59,1501786018325,2017-08-03T18:46:58.325Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '7'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '5'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,1,0,0,0,0,6,7,6,5,6,6,
59837050a8e6071b0c8c49e6,TC-18,71,1501786196301,2017-08-03T18:49:56.301Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,1,0,0,1,6,6,7,4,6,6,
598370c0a8e6071b0c8c4a42,TC-18,83,1501786308569,2017-08-03T18:51:48.569Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '6'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '7'}, {'name': 'geo-importance', 'value': '4'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '6'}, {'name': 'commentBox', 'value': ''}]",fake,0,0,0,0,1,1,6,6,7,4,6,6,
5983867b4ba424300c8e1191,TC-19,02,1501791871980,2017-08-03T20:24:31.980Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '-1'}, {'name': 'fairnessRadios', 'value': '0'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '0'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '3'}, {'name': 'tweets-importance', 'value': '4'}, {'name': 'geo-importance', 'value': '2'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",real,0,-1,0,-1,1,0,5,3,4,2,3,5,
598386f44ba424300c8e12a2,CC-12,02,1501791992325,2017-08-03T20:26:32.325Z,"[{'name': 'verifyRadios', 'value': 'real'}, {'name': 'socialRadios', 'value': '1'}, {'name': 'tweetRateRadios', 'value': '0'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '0'}, {'name': 'fearRadios', 'value': '1'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '3'}, {'name': 'network-importance', 'value': '6'}, {'name': 'tweets-importance', 'value': '6'}, {'name': 'geo-importance', 'value': '1'}, {'name': 'entity-importance', 'value': '6'}, {'name': 'confidence', 'value': '4'}, {'name': 'commentBox', 'value': 'While there was a higher ranking in bias measure, the fear measure was extremely low. Hence, the rating on that analysis question. '}]",real,1,0,1,0,1,1,3,6,6,1,6,4,"While there was a higher ranking in bias measure, the fear measure was extremely low. Hence, the rating on that analysis question. "
598387214ba424300c8e12e6,TC-19,04,1501792037508,2017-08-03T20:27:17.508Z,"[{'name': 'verifyRadios', 'value': 'fake'}, {'name': 'socialRadios', 'value': '0'}, {'name': 'tweetRateRadios', 'value': '-1'}, {'name': 'fairnessRadios', 'value': '1'}, {'name': 'entityRadios', 'value': '-1'}, {'name': 'fearRadios', 'value': '0'}, {'name': 'opiniatedRadios', 'value': '1'}, {'name': 'accounts-importance', 'value': '5'}, {'name': 'network-importance', 'value': '3'}, {'name': 'tweets-importance', 'value': '2'}, {'name': 'geo-importance', 'value': '3'}, {'name': 'entity-importance', 'value': '3'}, {'name': 'confidence', 'value': '5'}, {'name': 'commentBox', 'value': ''}]",fake,0,-1,1,-1,0,1,5,3,2,3,3,5,
